Id,title,star,review,Cleaned,label
1395,سعید آلبوغبیش,4,آبشار یاسوج آبشارهای ایران آب چشمه‌هایی دل کوه‌های زاگرس جوشیده کیلومتری شمال شهر یاسوج ارتفاع آبشار ده چشم‌انداز آبشار نهرهای آب بستر مارپیچ مشبک باغ‌های میوه مراتع سرسبز گل‌های رنگارنگ آبشار یاسوج فصل بهار تابستان پاییز پذیرای گردشگران آبشارهای استان آبشار بهرام بیگی آبشار صخره‌های سنگی واقع مارگون آبشار بن رود سخت توف‌شاه آبشار شاه آبشار بن رود ازچندین چشمه تشکیل 20 ارتفاع منطقه زیبایی پدید آورده آبشار یاسوج جاذبه‌های اصلی شهر یاسوج واقع استان کهگیلویه بویراحمد زیباترین آبشارهای ایران فاصله کیلومتری مرکز شهر یاسوج شمال یاسوج واقع آبشار ارتفاع 10 آب چشمه‌های موجود کوه‌های زاگرس می‌جوشد نهرهای آب بستر مارپیچ شبکه‌ای باغ‌های میوه مراتع سرسبز مملو گل‌های رنگارنگ جلوه‌های زیبای آبشار یاسوج است‌ فصل‌های بهار تابستان پاییز هرسال میزبان پذیرایی گردشگران خارجی داخلی منطقه‌ای آبشار یاسوج باغ‌هایی تازه گل‌های خوش‌بو آب هوای طبیعی سالم آبشار بهرام بیگی آبشارهای استان کهگیلویه بویراحمد صخره‌های سنگی آبشار مارگون واقع آبشار بن رود شهر سخت آبشار توف‌شاه آبشار شاه آبشار بن رود تشکیل چندین چشمه شکل 20 بلندی منطقه زیبایی ایجاد,آبشار یاسوج آبشارهای ایران آب چشمه‌هایی دل کوه‌های زاگرس جوشیده کیلومتری شمال شهر یاسوج ارتفاع آبشار ده چشم‌انداز آبشار نهرهای آب بستر مارپیچ مشبک باغ‌های میوه مراتع سرسبز گل‌های رنگارنگ آبشار یاسوج فصل بهار تابستان پاییز پذیرای گردشگران آبشارهای استان آبشار بهرام بیگی آبشار صخره‌های سنگی واقع مارگون آبشار بن رود سخت توف‌شاه آبشار شاه آبشار بن رود ازچندین چشمه تشکیل 20 ارتفاع منطقه زیبایی پدید آورده آبشار یاسوج جاذبه‌های اصلی شهر یاسوج واقع استان کهگیلویه بویراحمد زیباترین آبشارهای ایران فاصله کیلومتری مرکز شهر یاسوج شمال یاسوج واقع آبشار ارتفاع 10 آب چشمه‌های موجود کوه‌های زاگرس می‌جوشد نهرهای آب بستر مارپیچ شبکه‌ای باغ‌های میوه مراتع سرسبز مملو گل‌های رنگارنگ جلوه‌های زیبای آبشار یاسوج است‌ فصل‌های بهار تابستان پاییز هرسال میزبان پذیرایی گردشگران خارجی داخلی منطقه‌ای آبشار یاسوج باغ‌هایی تازه گل‌های خوش‌بو آب هوای طبیعی سالم آبشار بهرام بیگی آبشارهای استان کهگیلویه بویراحمد صخره‌های سنگی آبشار مارگون واقع آبشار بن رود شهر سخت آبشار توف‌شاه آبشار شاه آبشار بن رود تشکیل چندین چشمه شکل 20 بلندی منطقه زیبایی ایجاد,1
1396,Karim Fatehi,5,آبشار یاسوج جاذبه‌های اصلی شهر یاسوج واقع استان کهگیلویه بویراحمد زیباترین آبشارهای ایران فاصله کیلومتری مرکز شهر یاسوج شمال یاسوج واقع آبشار ارتفاع 10 آب چشمه‌های موجود کوه‌های زاگرس می‌جوشد نهرهای آب بستر مارپیچ شبکه‌ای باغ‌های میوه مراتع سرسبز مملو گل‌های رنگارنگ جلوه‌های زیبای آبشار یاسوج است‌ فصل‌های بهار تابستان پاییز هرسال میزبان پذیرایی گردشگران خارجی داخلی منطقه‌ای آبشار یاسوج باغ‌هایی تازه گل‌های خوش‌بو آب هوای طبیعی سالم,آبشار یاسوج جاذبه‌های اصلی شهر یاسوج واقع استان کهگیلویه بویراحمد زیباترین آبشارهای ایران فاصله کیلومتری مرکز شهر یاسوج شمال یاسوج واقع آبشار ارتفاع 10 آب چشمه‌های موجود کوه‌های زاگرس می‌جوشد نهرهای آب بستر مارپیچ شبکه‌ای باغ‌های میوه مراتع سرسبز مملو گل‌های رنگارنگ جلوه‌های زیبای آبشار یاسوج است‌ فصل‌های بهار تابستان پاییز هرسال میزبان پذیرایی گردشگران خارجی داخلی منطقه‌ای آبشار یاسوج باغ‌هایی تازه گل‌های خوش‌بو آب هوای طبیعی سالم,1
1397,YOUNES AHORA,3,مکان زیبا امکاناتی دستشویی آلاچیق چادر زدن برپایی آتش منقل کباب آبشار بالای فنس کشی استراحت مکان آرامی توقع خاص بینظیر نداشته باشید,مکان زیبا امکاناتی دستشویی آلاچیق چادر زدن برپایی آتش منقل کباب آبشار بالای فنس کشی استراحت مکان آرامی توقع خاص بینظیر نداشته باشید,0
1398,Mohammad taha Ahmadi,4,آبشار زیبا اطراف مسیر حرکت اب زیبا شلوغ اصلا پارک نور ضعیفی امکانات رفاهی مسافر قبول دسترس,آبشار زیبا اطراف مسیر حرکت اب زیبا شلوغ اصلا پارک نور ضعیفی امکانات رفاهی مسافر قبول دسترس,1
1399,محمود آرام,5,خنک تابستان درخت آب فراوان مکان استراحت خانواده مغازه سرویس حمام دستشویی پاییزش کشته بس زیبا رنگارنگ میشه,خنک تابستان درخت آب فراوان مکان استراحت خانواده مغازه سرویس حمام دستشویی پاییزش کشته بس زیبا رنگارنگ میشه,1
1400,Morteza J,2,شلوغ زور میشد استراحت گیر رسیدگی بشه خودمون بذاریم جاذبه گردشگریمون زیبا بمونه آبشارشم خاصی مقایسه آبشار مارگون اون طبیعت بکر زیبایش پیشنهاد میکنم روزهایی تعطیلات همگانی هست نرید گیر میفتید آبشار اونجا صنایع دستی یاسوج غذاهای محلی نون خوشمزه شون میتوانید بهره مند شوید لذت سفرتون چندان اگه هوس کوهنوردی کردید ماشینتون پایین پارک مسیر پای آبشار پیاده,شلوغ زور میشد استراحت گیر رسیدگی بشه خودمون بذاریم جاذبه گردشگریمون زیبا بمونه آبشارشم خاصی مقایسه آبشار مارگون اون طبیعت بکر زیبایش پیشنهاد میکنم روزهایی تعطیلات همگانی هست نرید گیر میفتید آبشار اونجا صنایع دستی یاسوج غذاهای محلی نون خوشمزه شون میتوانید بهره مند شوید لذت سفرتون چندان اگه هوس کوهنوردی کردید ماشینتون پایین پارک مسیر پای آبشار پیاده,-1
1401,Yasin Jamali,1,پارکینگ ماشین سرویس بهداشتی کثیف محوطه اشغال زباله حیف شهر یاسوج رسیدگی بهش نمیشه باورتون نشه رفتیم ابشار ببینیم پشیمون شدیم,پارکینگ ماشین سرویس بهداشتی کثیف محوطه اشغال زباله حیف شهر یاسوج رسیدگی بهش نمیشه باورتون نشه رفتیم ابشار ببینیم پشیمون شدیم,-1
1402,رضاReza جمال پور شهربابکی,4,استان کهگیلویه بویراحمد آبشارهای زیبای داره ارزش سفر داره آبشارها آبشار یاسوج زیبایی داره شهر یاسوج آبشار هلی هست خروجی شهر یاسوج سمیرم آبشار یاسوج زیبا,استان کهگیلویه بویراحمد آبشارهای زیبای داره ارزش سفر داره آبشارها آبشار یاسوج زیبایی داره شهر یاسوج آبشار هلی هست خروجی شهر یاسوج سمیرم آبشار یاسوج زیبا,1
1403,Mehrdad Robatmili,4,آبشار یاسوج آبشارهای ایران آب چشمه‌هایی دل کوه‌های زاگرس جوشیده کیلومتری شمال شهر یاسوج ارتفاع آبشار ده چشم‌انداز آبشار نهرهای آب بستر مارپیچ مشبک باغ‌های میوه مراتع سرسبز گل‌های رنگارنگ آبشار یاسوج فصل بهار تابستان پاییز پذیرای گردشگران یاسوج مرکز شهرستان بویراحمد شمال شرقی استان واقع شده‌است ایجاد شهر کیلومتری شهر قدیمی «تل خسرو» زمانی مرکز نفوذ خوانین بویراحمد علیا بوده‌است اینک تپه‌های پراکنده روستا اثری باقی نمانده‌است تل خسرو متجاوز قدمت یاسوج رودخانه بشار تپه‌های متعدد ارتفاع 1870 متری سطح دریا ابتدای نوروز اواخر مهر فصل مناسبی جهت تفریح وپذیرایی گردشگران مسیر پای آبشار تفرجگاهی شکیل زیبا هماهنگ طبیعت منطقه احداث زیبایی ویژه‌ای مکان مهم‌ترین جاذبه‌های گردشگری طبیعی استان کهگیلویه بویراحمد بخشیده,آبشار یاسوج آبشارهای ایران آب چشمه‌هایی دل کوه‌های زاگرس جوشیده کیلومتری شمال شهر یاسوج ارتفاع آبشار ده چشم‌انداز آبشار نهرهای آب بستر مارپیچ مشبک باغ‌های میوه مراتع سرسبز گل‌های رنگارنگ آبشار یاسوج فصل بهار تابستان پاییز پذیرای گردشگران یاسوج مرکز شهرستان بویراحمد شمال شرقی استان واقع شده‌است ایجاد شهر کیلومتری شهر قدیمی «تل خسرو» زمانی مرکز نفوذ خوانین بویراحمد علیا بوده‌است اینک تپه‌های پراکنده روستا اثری باقی نمانده‌است تل خسرو متجاوز قدمت یاسوج رودخانه بشار تپه‌های متعدد ارتفاع 1870 متری سطح دریا ابتدای نوروز اواخر مهر فصل مناسبی جهت تفریح وپذیرایی گردشگران مسیر پای آبشار تفرجگاهی شکیل زیبا هماهنگ طبیعت منطقه احداث زیبایی ویژه‌ای مکان مهم‌ترین جاذبه‌های گردشگری طبیعی استان کهگیلویه بویراحمد بخشیده,1
1404,behroz akbari,5,آب هوای خنک دنج وتفریگاهی سفر آب چشمه سرد گواراست یاسوج سفر کردید دستش ندید مخصوصا تیر گرما بیداد میکنه,آب هوای خنک دنج وتفریگاهی سفر آب چشمه سرد گواراست یاسوج سفر کردید دستش ندید مخصوصا تیر گرما بیداد میکنه,1
1405,Hojjat Bohlooli,1,امکانات رفاهی صفر زیبا محیط متوسط مدیریت ورود خودروهاش بده پارکینگ اون معنا نداره آبشار دسترسی نداره یه مسیر ره مسدود ایمنی نادیده,امکانات رفاهی صفر زیبا محیط متوسط مدیریت ورود خودروهاش بده پارکینگ اون معنا نداره آبشار دسترسی نداره یه مسیر ره مسدود ایمنی نادیده,-1
1406,rez ali,2,دسترسی ساده راحتی داره سرویس بهداشتی حمام عمومی موجوده چادر زدن مسافران محیاست پاسگاه نیرو انتظامی نزدیکی مکان اسکان جالبی طبیعی اسکان شبانه خوبه,دسترسی ساده راحتی داره سرویس بهداشتی حمام عمومی موجوده چادر زدن مسافران محیاست پاسگاه نیرو انتظامی نزدیکی مکان اسکان جالبی طبیعی اسکان شبانه خوبه,-1
1407,Hossein Khaghani,5,دیدنی وبا امکانات رفاهی تفرحی خوب,دیدنی وبا امکانات رفاهی تفرحی خوب,1
1408,hassan noshadi,3,خوب همراه زباله فراوان,خوب همراه زباله فراوان,0
1409,mohsen moalaghi,3,مکانی روزهای گرم تابستان نظافت مکان رعایت بارون سیل خرابی ایجاد رسیدگی نشده,مکانی روزهای گرم تابستان نظافت مکان رعایت بارون سیل خرابی ایجاد رسیدگی نشده,0
1410,سینا عمیدی,5,امنیتش emoji emoji emoji,امنیتش emoji emoji emoji,1
1411,naser sadeghi,5,آبشاریاسوج العاده زیباوخنک حتمادیدن,آبشاریاسوج العاده زیباوخنک حتمادیدن,1
1412,h abedian,4,ابشار یاسوج برنامه سفرتون شهر بدهید زیباست,ابشار یاسوج برنامه سفرتون شهر بدهید زیباست,1
1413,mehdi zarei,4,ابشار مکان زیبایی افسوس اب 83 میرفتم تاالان 97 هست تغییرات خاصی نداشته بهش میرسیدن,ابشار مکان زیبایی افسوس اب 83 میرفتم تاالان 97 هست تغییرات خاصی نداشته بهش میرسیدن,1
1414,ali safa,3,رفتیم اونجا چادر زدیم ماموران شهرداری مشغول شستن اونجا آب چادرمون قشنگیه برخوردشون خوب,رفتیم اونجا چادر زدیم ماموران شهرداری مشغول شستن اونجا آب چادرمون قشنگیه برخوردشون خوب,0
1415,Rasool Hemati,3,زیباست شلوغ آبشار شهر ارتفاع آبشار کوتاه دیدنی صدای آب آرامش خاصی ایام 98 مکان کردیم,زیباست شلوغ آبشار شهر ارتفاع آبشار کوتاه دیدنی صدای آب آرامش خاصی ایام 98 مکان کردیم,0
